Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
109,0.908333,-0.058352,0.026473,0.002622,-0.042784,0.027241,0.112733,-0.008884,0.027324,0.056952
110,0.916667,-0.058352,0.026479,0.002623,-0.042782,0.027243,0.112734,-0.008886,0.02732,0.056952
111,0.925,-0.058351,0.02648,0.002624,-0.042782,0.027241,0.112734,-0.008892,0.027326,0.05695
112,0.933333,-0.058349,0.026479,0.002629,-0.042783,0.027243,0.112736,-0.008891,0.02732,0.056953
113,0.941667,-0.058351,0.026476,0.002631,-0.042784,0.027243,0.11273,-0.008898,0.027324,0.056955
114,0.95,-0.058345,0.026481,0.00263,-0.042779,0.027247,0.11273,-0.008895,0.027325,0.056951
115,0.958333,-0.058347,0.026478,0.002636,-0.04278,0.027244,0.112728,-0.008898,0.027323,0.056953
116,0.966667,-0.058344,0.026477,0.002633,-0.042785,0.027242,0.112722,-0.008901,0.027321,0.056955
117,0.975,-0.058346,0.026476,0.002638,-0.042785,0.027243,0.11272,-0.0089,0.027331,0.056953
118,0.983333,-0.058346,0.026476,0.002637,-0.042785,0.027242,0.112721,-0.008901,0.027328,0.056956
119,0.991667,-0.058345,0.026476,0.00264,-0.042786,0.027246,0.112722,-0.0089,0.027323,0.056958
120,1,-0.058343,0.026475,0.00264,-0.042785,0.02724,0.112722,-0.008903,0.027326,0.056958
121,1.008333,-0.058343,0.026476,0.002644,-0.042783,0.027245,0.112722,-0.008908,0.027323,0.056958
122,1.016667,-0.058344,0.026474,0.002644,-0.042786,0.027243,0.112719,-0.008906,0.027326,0.05696
123,1.025,-0.058343,0.026476,0.002648,-0.042782,0.027244,0.11272,-0.008906,0.027324,0.056956
124,1.033333,-0.058342,0.026477,0.002647,-0.042784,0.02724,0.112715,-0.008907,0.027323,0.056955
125,1.041667,-0.058342,0.026475,0.002645,-0.042786,0.027244,0.112714,-0.008904,0.027327,0.056957
126,1.05,-0.058342,0.026475,0.002644,-0.042787,0.027243,0.112718,-0.00891,0.027329,0.056955
127,1.058333,-0.058342,0.026475,0.002648,-0.042786,0.027243,0.112714,-0.00891,0.027324,0.056961
128,1.066667,-0.058343,0.026476,0.002647,-0.042787,0.027247,0.112714,-0.008908,0.027321,0.056962
129,1.075,-0.058343,0.026478,0.002646,-0.042793,0.027243,0.112707,-0.008909,0.027324,0.056957
130,1.083333,-0.05834,0.026475,0.002644,-0.042795,0.027243,0.112705,-0.008907,0.027327,0.056953
131,1.091667,-0.058341,0.026475,0.002646,-0.042797,0.027242,0.112699,-0.008914,0.027322,0.056956
132,1.1,-0.05834,0.026475,0.002645,-0.042805,0.027242,0.11269,-0.008913,0.027323,0.056952
133,1.108333,-0.058339,0.026477,0.002644,-0.042804,0.027242,0.112691,-0.00891,0.02732,0.056955
134,1.116667,-0.058339,0.026473,0.002643,-0.042806,0.027243,0.11269,-0.008913,0.027322,0.056953
135,1.125,-0.05834,0.026475,0.002647,-0.042804,0.027246,0.112695,-0.00891,0.027328,0.056957
136,1.133333,-0.058337,0.026469,0.002644,-0.042802,0.027243,0.112694,-0.008908,0.027319,0.056952
137,1.141667,-0.05834,0.026476,0.002644,-0.042803,0.027243,0.112694,-0.008909,0.027318,0.056953
138,1.15,-0.058347,0.026476,0.002638,-0.042805,0.027246,0.112691,-0.008907,0.027322,0.05695
139,1.158333,-0.058344,0.026479,0.002638,-0.04281,0.027244,0.112694,-0.008903,0.027321,0.056948
140,1.166667,-0.058347,0.026477,0.002634,-0.042808,0.027243,0.112692,-0.008898,0.027325,0.056947
141,1.175,-0.058344,0.026478,0.00263,-0.042808,0.027242,0.112695,-0.008896,0.027321,0.056941
142,1.183333,-0.058344,0.026477,0.002628,-0.042809,0.027244,0.112698,-0.008892,0.02732,0.056944
143,1.191667,-0.058345,0.026478,0.002625,-0.042806,0.027243,0.112703,-0.008887,0.027321,0.056943
144,1.2,-0.058343,0.026479,0.002615,-0.042802,0.027243,0.112708,-0.008884,0.02732,0.056944
145,1.208333,-0.058344,0.026483,0.002617,-0.042804,0.027244,0.112709,-0.008879,0.027321,0.056944
146,1.216667,-0.058342,0.026478,0.002616,-0.042803,0.027244,0.112712,-0.008874,0.027323,0.056943
147,1.225,-0.058346,0.02648,0.002612,-0.042802,0.027244,0.112715,-0.008874,0.027322,0.056943
148,1.233333,-0.058347,0.02648,0.002604,-0.0428,0.027246,0.112718,-0.008865,0.027317,0.05694
149,1.241667,-0.058351,0.026484,0.002601,-0.0428,0.027242,0.112719,-0.008864,0.02732,0.056936
150,1.25,-0.05835,0.026483,0.002595,-0.042796,0.027247,0.112722,-0.008858,0.027319,0.056933
151,1.258333,-0.058351,0.026481,0.002589,-0.042795,0.027244,0.112724,-0.008855,0.027316,0.056934
152,1.266667,-0.058348,0.026482,0.002584,-0.042796,0.027241,0.112729,-0.00885,0.027316,0.056929
153,1.275,-0.058354,0.026485,0.002578,-0.042799,0.027247,0.112728,-0.008843,0.027312,0.056932
154,1.283333,-0.058353,0.02648,0.00258,-0.042797,0.027244,0.112733,-0.008841,0.027315,0.056925
155,1.291667,-0.058353,0.026482,0.002574,-0.042802,0.027248,0.112735,-0.008838,0.027318,0.056924
156,1.3,-0.058355,0.026482,0.002569,-0.042798,0.027245,0.112735,-0.008834,0.027318,0.056926
157,1.308333,-0.058357,0.026484,0.002564,-0.042801,0.027247,0.112735,-0.008834,0.027317,0.056921
158,1.316667,-0.058359,0.02648,0.002567,-0.042803,0.027236,0.112741,-0.008831,0.027313,0.056923
159,1.325,-0.058357,0.026485,0.002564,-0.0428,0.027249,0.112742,-0.00883,0.027312,0.05692
160,1.333333,-0.058358,0.026484,0.002564,-0.042802,0.027246,0.112739,-0.008825,0.027317,0.056918
161,1.341667,-0.058355,0.026489,0.002562,-0.0428,0.027245,0.112735,-0.008823,0.027314,0.05692
162,1.35,-0.058357,0.026485,0.00256,-0.042801,0.027247,0.112738,-0.00882,0.027316,0.056921
163,1.358333,-0.058357,0.026485,0.002557,-0.042801,0.027247,0.112739,-0.008819,0.027316,0.056919
164,1.366667,-0.058356,0.026484,0.002555,-0.042799,0.027247,0.11274,-0.008816,0.027315,0.056922
165,1.375,-0.058362,0.026487,0.002552,-0.042803,0.027242,0.112741,-0.008816,0.027312,0.056919
166,1.383333,-0.058358,0.026485,0.00255,-0.042803,0.02725,0.112741,-0.008815,0.02732,0.056921
167,1.391667,-0.058364,0.02648,0.002553,-0.042799,0.027245,0.112742,-0.008817,0.027308,0.056919
168,1.4,-0.058359,0.026486,0.00255,-0.042798,0.027241,0.112747,-0.008815,0.027313,0.056921
169,1.408333,-0.058357,0.026483,0.002552,-0.042799,0.027243,0.112748,-0.008813,0.027311,0.056922
170,1.416667,-0.058356,0.026488,0.002552,-0.042798,0.027243,0.112745,-0.008813,0.027315,0.056922
171,1.425,-0.058355,0.026487,0.00255,-0.042798,0.027244,0.11275,-0.008816,0.027313,0.056921
172,1.433333,-0.058356,0.026484,0.002548,-0.042796,0.027246,0.112748,-0.008812,0.027317,0.056917
173,1.441667,-0.058358,0.026481,0.002554,-0.042799,0.027238,0.112747,-0.008814,0.027315,0.056919
174,1.45,-0.058357,0.026486,0.002551,-0.042796,0.027242,0.112749,-0.00881,0.027313,0.05692
175,1.458333,-0.058364,0.026479,0.002551,-0.042801,0.027241,0.112744,-0.00881,0.027317,0.056921
176,1.466667,-0.05836,0.026484,0.00255,-0.042802,0.027246,0.112746,-0.008813,0.027315,0.056918
177,1.475,-0.05836,0.026484,0.002554,-0.042801,0.027241,0.112745,-0.008815,0.027312,0.056915
178,1.483333,-0.05836,0.026485,0.002554,-0.0428,0.027243,0.112747,-0.008811,0.027312,0.056923
179,1.491667,-0.058361,0.026479,0.002551,-0.042803,0.027239,0.112749,-0.008812,0.027313,0.056923
