Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
98,0.816667,-0.008291,0.038976,0.329668,-0.005989,0.035285,0.229694,-0.008024,0.037359,0.277607,-0.004662,0.035514,0.21111,-0.005692,0.037121,0.16635,-0.001921,0.038106,0.113886
99,0.825,-0.00829,0.038976,0.329673,-0.005987,0.035293,0.229698,-0.008022,0.037363,0.277619,-0.004661,0.035517,0.211113,-0.005687,0.037126,0.166356,-0.001922,0.038106,0.113894
100,0.833333,-0.008289,0.038976,0.329675,-0.005985,0.035283,0.229698,-0.008018,0.037369,0.277621,-0.00466,0.035515,0.211115,-0.005689,0.03712,0.166354,-0.001915,0.038115,0.113893
101,0.841667,-0.00829,0.038978,0.329676,-0.005988,0.035291,0.229702,-0.008019,0.03737,0.277617,-0.004664,0.03552,0.211118,-0.005693,0.037123,0.166354,-0.001922,0.03811,0.113899
102,0.85,-0.00829,0.038977,0.329671,-0.005988,0.035286,0.229696,-0.008022,0.037363,0.277612,-0.004664,0.035513,0.211111,-0.005689,0.037119,0.166348,-0.00192,0.038111,0.11389
103,0.858333,-0.008296,0.038974,0.329667,-0.005994,0.03529,0.229689,-0.008025,0.037368,0.277607,-0.004667,0.035517,0.211113,-0.005698,0.037121,0.166343,-0.001922,0.038101,0.113883
104,0.866667,-0.008293,0.038968,0.329661,-0.00599,0.03528,0.229688,-0.008027,0.037359,0.277605,-0.004669,0.035513,0.211104,-0.005695,0.037118,0.166342,-0.001925,0.038103,0.11389
105,0.875,-0.008294,0.038967,0.329656,-0.005994,0.035282,0.229684,-0.008029,0.037362,0.277599,-0.004669,0.035518,0.211101,-0.005697,0.037118,0.166342,-0.001927,0.038102,0.113884
106,0.883333,-0.008298,0.038969,0.329656,-0.00599,0.035284,0.229681,-0.008026,0.037354,0.277603,-0.004669,0.035512,0.211101,-0.005697,0.037115,0.166335,-0.001931,0.038102,0.113881
107,0.891667,-0.008295,0.038974,0.329661,-0.005994,0.035287,0.229686,-0.008028,0.037365,0.277603,-0.004671,0.035514,0.211101,-0.005699,0.037117,0.166339,-0.001927,0.038093,0.113886
108,0.9,-0.008296,0.038974,0.329662,-0.005991,0.035286,0.22969,-0.008022,0.037363,0.277605,-0.004665,0.035513,0.211101,-0.005695,0.037117,0.166344,-0.001924,0.038108,0.113888
109,0.908333,-0.008291,0.038972,0.329667,-0.00599,0.035285,0.229693,-0.008025,0.037361,0.277613,-0.004666,0.035518,0.211112,-0.005693,0.037122,0.166347,-0.001927,0.038114,0.113892
110,0.916667,-0.00829,0.038975,0.32967,-0.00599,0.035282,0.229698,-0.008022,0.037365,0.277614,-0.004668,0.03552,0.211117,-0.005696,0.037115,0.166353,-0.001918,0.038118,0.113894
111,0.925,-0.008292,0.038981,0.329671,-0.005989,0.035291,0.2297,-0.008026,0.037363,0.277617,-0.004666,0.035525,0.211115,-0.00569,0.037124,0.166354,-0.001918,0.038117,0.113897
112,0.933333,-0.008291,0.038973,0.329672,-0.005989,0.035287,0.229698,-0.008025,0.037364,0.277618,-0.004665,0.035518,0.211116,-0.005693,0.037118,0.166351,-0.001925,0.038103,0.113893
113,0.941667,-0.008291,0.038979,0.329669,-0.00599,0.035283,0.229694,-0.008021,0.037366,0.277615,-0.004663,0.035518,0.211114,-0.005691,0.037122,0.16635,-0.001924,0.038107,0.113898
114,0.95,-0.008289,0.038973,0.329666,-0.005986,0.035284,0.229696,-0.008022,0.037364,0.27761,-0.004664,0.035513,0.211108,-0.00569,0.037122,0.166346,-0.001926,0.038101,0.113888
115,0.958333,-0.008292,0.038974,0.32966,-0.00599,0.035285,0.229691,-0.008022,0.037367,0.277606,-0.004664,0.035513,0.211103,-0.005693,0.037117,0.166343,-0.001923,0.038101,0.113889
116,0.966667,-0.008293,0.038973,0.329663,-0.005989,0.035283,0.229682,-0.008025,0.037364,0.277603,-0.004667,0.035513,0.211105,-0.005691,0.037124,0.166341,-0.001926,0.038107,0.113882
117,0.975,-0.008292,0.038974,0.329656,-0.005992,0.035281,0.229681,-0.008023,0.037364,0.277598,-0.004668,0.035516,0.211099,-0.005694,0.037121,0.166337,-0.001924,0.038102,0.113885
118,0.983333,-0.008291,0.038972,0.329658,-0.005988,0.035284,0.229685,-0.008022,0.037364,0.277601,-0.004666,0.035512,0.211101,-0.005689,0.037119,0.16634,-0.001925,0.038104,0.113882
119,0.991667,-0.008292,0.038973,0.329659,-0.005991,0.035284,0.229686,-0.008021,0.037365,0.277604,-0.004668,0.035515,0.2111,-0.005695,0.037117,0.166339,-0.001922,0.0381,0.113887
120,1,-0.008294,0.038976,0.329663,-0.00599,0.035285,0.22969,-0.008022,0.037364,0.277604,-0.004666,0.035516,0.211108,-0.005695,0.037118,0.166338,-0.001921,0.038098,0.113892
121,1.008333,-0.008288,0.038974,0.329669,-0.005987,0.035288,0.229694,-0.008021,0.037361,0.27761,-0.004665,0.035517,0.211108,-0.005691,0.037119,0.166343,-0.001917,0.038108,0.113891
122,1.016667,-0.008291,0.03897,0.329673,-0.005986,0.035283,0.229697,-0.008022,0.037368,0.277611,-0.004665,0.035514,0.211111,-0.005693,0.037116,0.166351,-0.001922,0.038111,0.113895
