Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
76,0.633333,0.022676,0.03239,0.147787,0.029635,0.039538,0.265661,0.026089,0.036997,0.214241,0.024461,0.032982,0.165625,0.022434,0.038232,0.049484,0.020067,0.035321,0.10268
77,0.641667,0.022677,0.032394,0.147788,0.029633,0.039537,0.265656,0.026142,0.036945,0.214275,0.024462,0.032981,0.165625,0.022437,0.03823,0.049485,0.020062,0.035312,0.102681
78,0.65,0.022681,0.032398,0.147787,0.029633,0.039541,0.265657,0.026091,0.036992,0.214236,0.02446,0.032984,0.165621,0.022438,0.038242,0.049467,0.020068,0.035323,0.102682
79,0.658333,0.022675,0.032393,0.147789,0.029633,0.039544,0.265654,0.026081,0.036994,0.214226,0.024456,0.032981,0.165622,0.022446,0.03824,0.049475,0.02007,0.035313,0.102678
80,0.666667,0.022678,0.032394,0.147785,0.029632,0.039542,0.265654,0.026087,0.036994,0.214237,0.024456,0.032986,0.16562,0.022434,0.038252,0.049465,0.020067,0.035318,0.102678
81,0.675,0.022678,0.032394,0.14778,0.02963,0.039544,0.265651,0.026145,0.036946,0.214268,0.02446,0.032984,0.165622,0.022438,0.038227,0.049478,0.020069,0.035313,0.102675
82,0.683333,0.022677,0.032392,0.147782,0.029632,0.039539,0.265652,0.026086,0.036996,0.214234,0.024458,0.032982,0.16562,0.022441,0.038245,0.049467,0.020066,0.035316,0.10268
83,0.691667,0.022682,0.032401,0.147784,0.029634,0.039543,0.265649,0.026084,0.036993,0.214236,0.024463,0.032993,0.165615,0.022438,0.038237,0.049474,0.02007,0.035315,0.102679
84,0.7,0.022677,0.032398,0.147786,0.029633,0.039538,0.265651,0.026082,0.036995,0.214224,0.024459,0.032976,0.165622,0.022443,0.038239,0.04948,0.020069,0.035311,0.102678
85,0.708333,0.022682,0.03239,0.147789,0.029634,0.03954,0.265654,0.02609,0.036992,0.21424,0.024459,0.032983,0.165622,0.022442,0.038241,0.049471,0.020069,0.035316,0.102682
