Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
84,0.700000,0.039345,0.042005,0.235859,0.038309,0.043171,0.190428,0.042169,0.044081,0.071568,0.042135,0.043539,0.166470,0.040917,0.044305,0.116188,0.046901,0.040647,0.279055
85,0.708333,0.039340,0.042001,0.235857,0.038306,0.043296,0.190383,0.042168,0.044087,0.071566,0.042133,0.043537,0.166464,0.040993,0.044221,0.116231,0.046897,0.040637,0.279051
86,0.716667,0.039342,0.042004,0.235856,0.038303,0.043298,0.190381,0.042168,0.044080,0.071564,0.042128,0.043542,0.166467,0.040909,0.044304,0.116191,0.046898,0.040629,0.279051
87,0.725000,0.039342,0.042009,0.235856,0.038307,0.043293,0.190378,0.042169,0.044082,0.071561,0.042128,0.043540,0.166473,0.040912,0.044303,0.116184,0.046890,0.040628,0.279042
88,0.733333,0.039340,0.042000,0.235855,0.038310,0.043170,0.190424,0.042164,0.044078,0.071565,0.042133,0.043543,0.166466,0.040910,0.044305,0.116183,0.046893,0.040640,0.279046
89,0.741667,0.039345,0.042001,0.235854,0.038307,0.043293,0.190374,0.042174,0.044078,0.071561,0.042133,0.043535,0.166463,0.040910,0.044306,0.116186,0.046893,0.040633,0.279041
90,0.750000,0.039343,0.042001,0.235850,0.038309,0.043298,0.190376,0.042172,0.044081,0.071555,0.042132,0.043543,0.166463,0.040912,0.044305,0.116185,0.046894,0.040640,0.279046
91,0.758333,0.039347,0.042003,0.235851,0.038310,0.043299,0.190375,0.042173,0.044077,0.071563,0.042135,0.043540,0.166471,0.040919,0.044306,0.116185,0.046897,0.040646,0.279048
92,0.766667,0.039350,0.042003,0.235856,0.038313,0.043294,0.190381,0.042176,0.044076,0.071563,0.042138,0.043543,0.166473,0.040913,0.044302,0.116192,0.046897,0.040636,0.279045
93,0.775000,0.039349,0.042001,0.235857,0.038313,0.043302,0.190382,0.042173,0.044086,0.071565,0.042136,0.043546,0.166476,0.040916,0.044310,0.116188,0.046902,0.040643,0.279050
94,0.783333,0.039346,0.042004,0.235858,0.038310,0.043297,0.190383,0.042175,0.044079,0.071567,0.042133,0.043537,0.166469,0.040916,0.044304,0.116192,0.046901,0.040638,0.279049
95,0.791667,0.039345,0.042001,0.235856,0.038314,0.043302,0.190385,0.042171,0.044079,0.071565,0.042135,0.043536,0.166470,0.040913,0.044306,0.116190,0.046895,0.040634,0.279049
96,0.800000,0.039345,0.042010,0.235858,0.038310,0.043302,0.190387,0.042171,0.044083,0.071564,0.042136,0.043538,0.166471,0.040914,0.044301,0.116192,0.046897,0.040641,0.279053
97,0.808333,0.039342,0.042003,0.235857,0.038304,0.043298,0.190375,0.042166,0.044082,0.071561,0.042134,0.043542,0.166467,0.040912,0.044309,0.116187,0.046898,0.040639,0.279050
98,0.816667,0.039339,0.042004,0.235851,0.038305,0.043294,0.190378,0.042169,0.044085,0.071562,0.042126,0.043539,0.166464,0.040912,0.044302,0.116186,0.046891,0.040626,0.279040
99,0.825000,0.039339,0.041999,0.235847,0.038308,0.043298,0.190375,0.042172,0.044085,0.071559,0.042132,0.043555,0.166469,0.040911,0.044295,0.116180,0.046892,0.040634,0.279042
100,0.833333,0.039344,0.042000,0.235852,0.038311,0.043168,0.190422,0.042170,0.044079,0.071560,0.042131,0.043535,0.166456,0.040913,0.044303,0.116181,0.046896,0.040634,0.279043
101,0.841667,0.039349,0.042000,0.235855,0.038308,0.043295,0.190380,0.042170,0.044077,0.071563,0.042133,0.043542,0.166462,0.040912,0.044303,0.116189,0.046899,0.040639,0.279047
