Frame,Time,Rigid Body 1 X,Rigid Body 1 Y,Rigid Body 1 Z,Rigid Body 2 X,Rigid Body 2 Y,Rigid Body 2 Z,Rigid Body 3 X,Rigid Body 3 Y,Rigid Body 3 Z,Rigid Body 4 X,Rigid Body 4 Y,Rigid Body 4 Z
194,1.616667,0.02409,0.06044,0.150817,0.006548,0.062581,0.252584,0.028009,0.06462,0.029823,0.020555,0.064643,0.125824
195,1.625,0.024298,0.060484,0.15078,0.006361,0.062616,0.252361,0.027986,0.064747,0.030091,0.020575,0.064641,0.12587
196,1.633333,0.024391,0.060459,0.150741,0.006113,0.062569,0.252481,0.028007,0.064756,0.029971,0.020677,0.064699,0.125861
197,1.641667,0.024601,0.060365,0.150902,0.005634,0.062567,0.253209,0.028204,0.064568,0.028848,0.020434,0.064925,0.125937
198,1.65,0.02443,0.060473,0.150756,0.005259,0.062516,0.253648,0.02817,0.064694,0.028834,0.020334,0.064886,0.125403
199,1.658333,0.024053,0.060468,0.150856,0.005488,0.062486,0.253039,0.028105,0.064694,0.029328,0.02046,0.064691,0.125709
200,1.666667,0.024197,0.060472,0.15083,0.0056,0.062652,0.252278,0.028069,0.064647,0.029933,0.020444,0.064703,0.125933
201,1.675,0.024352,0.060445,0.150831,0.005391,0.062716,0.252116,0.028039,0.064753,0.030112,0.020498,0.064693,0.125882
202,1.683333,0.024449,0.060404,0.150774,0.005134,0.062721,0.252407,0.028134,0.064715,0.029648,0.020562,0.064836,0.12602
203,1.691667,0.024687,0.060403,0.150923,0.004604,0.062612,0.253191,0.028349,0.064592,0.028677,0.020235,0.065021,0.125791
204,1.7,0.024339,0.060503,0.150763,0.004476,0.062528,0.253408,0.028276,0.06471,0.028898,0.020288,0.064805,0.125472
205,1.708333,0.024138,0.060444,0.15089,0.004809,0.062578,0.252585,0.028197,0.064634,0.029527,0.020351,0.064743,0.125836
206,1.716667,0.024314,0.060442,0.150821,0.004856,0.062801,0.252013,0.028195,0.06466,0.029983,0.020386,0.064745,0.126004
207,1.725,0.024469,0.060483,0.150827,0.004629,0.062808,0.25196,0.028194,0.064705,0.030101,0.020466,0.064734,0.125863
208,1.733333,0.024636,0.060413,0.150822,0.004261,0.062766,0.252475,0.028409,0.064611,0.029277,0.020435,0.064973,0.126091
209,1.741667,0.024776,0.060453,0.150865,0.003721,0.062625,0.253155,0.028524,0.06464,0.028715,0.020115,0.064968,0.125614
210,1.75,0.024345,0.060487,0.150831,0.00375,0.062578,0.253017,0.028436,0.064728,0.029049,0.020286,0.064829,0.125645
211,1.758333,0.02428,0.060416,0.150889,0.004015,0.062694,0.252116,0.028355,0.064581,0.029755,0.020325,0.06478,0.125955
212,1.766667,0.024497,0.060448,0.150839,0.003838,0.06281,0.251744,0.028363,0.064694,0.030031,0.020368,0.064788,0.126033
213,1.775,0.024594,0.060531,0.150789,0.003507,0.06277,0.251767,0.028398,0.064696,0.029999,0.020435,0.064827,0.125918
214,1.783333,0.024822,0.06042,0.150902,0.002959,0.06276,0.25236,0.02864,0.064576,0.028935,0.020258,0.065069,0.126104
215,1.791667,0.024763,0.060537,0.150802,0.002503,0.062651,0.252791,0.028643,0.0647,0.028777,0.020061,0.064979,0.125513
216,1.8,0.024359,0.060463,0.150854,0.002623,0.062616,0.252337,0.028526,0.064719,0.029166,0.020255,0.064862,0.125754
217,1.808333,0.024445,0.06044,0.150822,0.002644,0.062754,0.251513,0.028451,0.064573,0.029816,0.0203,0.064824,0.125992
218,1.816667,0.024649,0.060556,0.15083,0.00228,0.062753,0.251245,0.02848,0.064695,0.029987,0.020351,0.064836,0.125965
219,1.825,0.024726,0.060575,0.150746,0.0019,0.062721,0.251394,0.028558,0.064658,0.029713,0.020403,0.064949,0.126
220,1.833333,0.024962,0.060492,0.15092,0.001345,0.062687,0.252005,0.028799,0.064601,0.028672,0.020077,0.065102,0.125977
221,1.841667,0.024741,0.060668,0.150719,0.001096,0.062659,0.252258,0.0287,0.064756,0.0288,0.020067,0.065003,0.125493
222,1.85,0.024454,0.06044,0.150823,0.001276,0.062642,0.251589,0.028551,0.064674,0.029277,0.020207,0.064898,0.125807
223,1.858333,0.024524,0.060431,0.150785,0.001131,0.062798,0.250896,0.028498,0.064593,0.02978,0.020258,0.06487,0.125992
224,1.866667,0.024651,0.060557,0.15084,0.000786,0.062718,0.250732,0.028513,0.064699,0.029928,0.020277,0.06488,0.125896
225,1.875,0.024808,0.060582,0.150742,0.000371,0.062654,0.251085,0.028649,0.064629,0.029332,0.020245,0.065069,0.126101
226,1.883333,0.02502,0.060568,0.150852,-0.000219,0.062533,0.25172,0.02882,0.064652,0.028568,0.019909,0.06514,0.125783
227,1.891667,0.024715,0.0607,0.150677,-0.00041,0.062364,0.251759,0.028681,0.064783,0.028839,0.020061,0.065042,0.125556
228,1.9,0.024584,0.060489,0.150781,-0.000315,0.062289,0.250946,0.028552,0.064625,0.02939,0.020171,0.064918,0.125842
229,1.908333,0.024634,0.060539,0.150766,-0.000593,0.062428,0.2504,0.028512,0.064638,0.029745,0.020233,0.064912,0.125971
230,1.916667,0.024752,0.0606,0.150773,-0.000841,0.062404,0.250371,0.028531,0.064704,0.029832,0.020233,0.064921,0.125892
231,1.925,0.024996,0.060551,0.150816,-0.001219,0.062344,0.250918,0.028774,0.06461,0.028902,0.02013,0.065192,0.126161
232,1.933333,0.025059,0.060686,0.150794,-0.001736,0.062207,0.251471,0.028842,0.064711,0.028607,0.019873,0.065174,0.125614
233,1.941667,0.024746,0.060608,0.150714,-0.001715,0.062147,0.251155,0.028723,0.06476,0.028932,0.020095,0.065108,0.125689
234,1.95,0.024659,0.060464,0.150739,-0.001638,0.062212,0.250287,0.028604,0.064622,0.029511,0.020168,0.06501,0.12591
235,1.958333,0.024704,0.06054,0.150806,-0.001858,0.062261,0.250005,0.028551,0.064721,0.029707,0.020187,0.065009,0.125946
236,1.966667,0.024865,0.060598,0.150705,-0.002011,0.062168,0.250192,0.028558,0.064765,0.02959,0.020226,0.065087,0.12596
237,1.975,0.025171,0.060612,0.150876,-0.002481,0.062084,0.250807,0.028815,0.064687,0.028564,0.019994,0.065293,0.126112
238,1.983333,0.025056,0.060769,0.150712,-0.002872,0.062019,0.251106,0.028773,0.064849,0.02865,0.019889,0.065255,0.125546
239,1.991667,0.024801,0.060559,0.150734,-0.00266,0.061981,0.250478,0.028652,0.06479,0.029052,0.020049,0.065116,0.125774
240,2,0.024711,0.060505,0.150688,-0.002712,0.062071,0.249812,0.028544,0.064667,0.029511,0.020092,0.065035,0.125943
241,2.008333,0.024813,0.060588,0.150795,-0.002916,0.062026,0.249719,0.028497,0.064776,0.029638,0.020098,0.065033,0.125898
242,2.016667,0.02501,0.060635,0.15071,-0.003114,0.061926,0.250068,0.028559,0.064746,0.029269,0.02017,0.065189,0.126076
243,2.025,0.025291,0.060736,0.150863,-0.0036,0.061869,0.250611,0.028811,0.06475,0.028385,0.019878,0.065375,0.125999
244,2.033333,0.025081,0.060831,0.150605,-0.003713,0.061992,0.250612,0.028752,0.064886,0.028684,0.019889,0.065252,0.12557
245,2.041667,0.024869,0.06054,0.150709,-0.003393,0.06197,0.249899,0.028672,0.064753,0.029137,0.020015,0.065115,0.125813
246,2.05,0.024827,0.060578,0.150659,-0.003513,0.061999,0.249482,0.028608,0.064728,0.029463,0.020041,0.065062,0.125904
247,2.058333,0.024962,0.060633,0.150708,-0.003655,0.061892,0.249521,0.028576,0.064798,0.029558,0.020093,0.065063,0.125831
248,2.066667,0.025217,0.060731,0.150693,-0.003931,0.061951,0.249939,0.028738,0.06474,0.028832,0.020112,0.065311,0.126155
249,2.075,0.025368,0.060827,0.150742,-0.004374,0.061919,0.250428,0.02891,0.064774,0.02834,0.019809,0.065352,0.12574
250,2.083333,0.025095,0.060795,0.15056,-0.004289,0.061928,0.250231,0.028847,0.064868,0.028697,0.019932,0.065255,0.125622
251,2.091667,0.024944,0.060613,0.150602,-0.004057,0.061877,0.249477,0.028777,0.064702,0.029219,0.019995,0.065125,0.125826
252,2.1,0.024985,0.060686,0.150614,-0.004204,0.061956,0.249223,0.028746,0.064784,0.029425,0.02,0.065119,0.125841
253,2.108333,0.025102,0.060717,0.150576,-0.004261,0.061851,0.249376,0.028738,0.064804,0.029429,0.020117,0.065147,0.125835
254,2.116667,0.025431,0.060733,0.150731,-0.004607,0.061847,0.249922,0.028981,0.064721,0.028468,0.020012,0.065386,0.126131
255,2.125,0.025438,0.060902,0.150596,-0.004994,0.061811,0.250289,0.029061,0.06481,0.028385,0.019809,0.065367,0.125533
256,2.133333,0.025104,0.060757,0.150541,-0.004777,0.061818,0.24982,0.029026,0.064815,0.028758,0.019959,0.065267,0.125652
257,2.141667,0.024987,0.060661,0.150478,-0.004651,0.061946,0.249123,0.028964,0.064725,0.029241,0.019946,0.065146,0.125792
258,2.15,0.025067,0.06073,0.150541,-0.004742,0.061993,0.249027,0.028948,0.06483,0.029334,0.019964,0.065145,0.125739
259,2.158333,0.025206,0.060761,0.150473,-0.00481,0.061988,0.249236,0.02897,0.064803,0.029132,0.020111,0.06526,0.125875
260,2.166667,0.025565,0.060776,0.150696,-0.005276,0.061911,0.249817,0.029239,0.064711,0.02819,0.019868,0.065405,0.125974
261,2.175,0.02541,0.060957,0.150465,-0.005549,0.061887,0.249994,0.029236,0.064812,0.028423,0.01982,0.065387,0.125448
262,2.183333,0.02511,0.060748,0.150513,-0.005283,0.061805,0.249367,0.029195,0.064777,0.02887,0.019919,0.065287,0.125675
263,2.191667,0.025028,0.060716,0.150419,-0.005275,0.061918,0.248902,0.029138,0.064829,0.029204,0.019873,0.065185,0.125747
264,2.2,0.025112,0.060773,0.150507,-0.005324,0.061927,0.248891,0.029129,0.064833,0.029257,0.019931,0.065179,0.125686
265,2.208333,0.025324,0.060829,0.150468,-0.005505,0.062011,0.249179,0.02922,0.064797,0.028763,0.020035,0.065379,0.125995
266,2.216667,0.025634,0.060892,0.150614,-0.006013,0.061917,0.249687,0.029469,0.064752,0.028106,0.019719,0.065451,0.125738
267,2.225,0.025378,0.060965,0.150364,-0.006037,0.061761,0.249644,0.029454,0.064788,0.028451,0.019835,0.065406,0.125453
268,2.233333,0.025168,0.060779,0.150397,-0.005778,0.061937,0.248849,0.029401,0.064781,0.028935,0.019871,0.065302,0.125635
269,2.241667,0.025171,0.060784,0.150357,-0.005844,0.062076,0.248564,0.029388,0.064854,0.029114,0.019861,0.065222,0.125651
270,2.25,0.025265,0.060803,0.150399,-0.005857,0.062071,0.248621,0.029356,0.064822,0.029198,0.02,0.065221,0.125644
271,2.258333,0.025583,0.060797,0.150501,-0.006156,0.062009,0.249091,0.029542,0.064775,0.028404,0.019984,0.065464,0.126019
272,2.266667,0.025695,0.060937,0.150468,-0.006611,0.061895,0.249498,0.029705,0.064711,0.028119,0.019716,0.065492,0.125491
273,2.275,0.025426,0.060946,0.150298,-0.006468,0.061852,0.24914,0.029679,0.064763,0.028473,0.01987,0.065434,0.125472
274,2.283333,0.025291,0.060817,0.150242,-0.0063,0.061923,0.248453,0.0296,0.064807,0.028917,0.019839,0.065303,0.12557
275,2.291667,0.025306,0.060832,0.150276,-0.006387,0.062029,0.248297,0.029578,0.064846,0.029014,0.019875,0.065264,0.125548
276,2.3,0.025429,0.060846,0.150269,-0.006423,0.062025,0.248428,0.029534,0.064832,0.02899,0.020048,0.065338,0.125657
277,2.308333,0.02582,0.060861,0.150495,-0.006849,0.062029,0.248876,0.029817,0.064714,0.028029,0.019837,0.065516,0.125916
278,2.316667,0.025726,0.061019,0.150265,-0.007173,0.061829,0.249167,0.029868,0.064659,0.028134,0.019756,0.065528,0.125322
279,2.325,0.02553,0.060925,0.150227,-0.006907,0.061884,0.24856,0.029802,0.064767,0.028534,0.019893,0.06544,0.125452
280,2.333333,0.025416,0.060892,0.150113,-0.006824,0.06206,0.248012,0.029746,0.064804,0.02885,0.019869,0.065323,0.125506
281,2.341667,0.025451,0.060839,0.15023,-0.006882,0.062115,0.247955,0.029673,0.064814,0.028926,0.019913,0.065295,0.125476
282,2.35,0.025612,0.060868,0.150195,-0.006994,0.062138,0.248198,0.029672,0.064809,0.028627,0.020034,0.065445,0.125744
283,2.358333,0.025955,0.060998,0.150413,-0.007464,0.06201,0.248663,0.029947,0.064661,0.027831,0.01968,0.065562,0.125673
284,2.366667,0.025728,0.061169,0.150118,-0.007561,0.061971,0.248656,0.029922,0.064667,0.028145,0.019733,0.065572,0.12526
285,2.375,0.025552,0.060922,0.150114,-0.007269,0.06201,0.248018,0.029831,0.064757,0.028571,0.019786,0.065458,0.125408
286,2.383333,0.025468,0.06086,0.150046,-0.007316,0.062077,0.247699,0.029766,0.064806,0.028757,0.019791,0.065368,0.125423
287,2.391667,0.025526,0.060918,0.150126,-0.007348,0.062056,0.2477,0.029657,0.064796,0.028838,0.019884,0.065329,0.125407
288,2.4,0.025811,0.060988,0.150182,-0.007565,0.062037,0.248042,0.029773,0.064784,0.028204,0.019907,0.065576,0.125786
289,2.408333,0.025985,0.06113,0.15024,-0.007996,0.062039,0.248383,0.029992,0.064632,0.027754,0.019561,0.065631,0.125396
290,2.416667,0.025748,0.061173,0.149995,-0.007852,0.061947,0.248248,0.029956,0.064699,0.028139,0.019714,0.065596,0.125256
291,2.425,0.025604,0.060889,0.149985,-0.007593,0.062018,0.247611,0.029869,0.064761,0.028562,0.019751,0.06546,0.125362
292,2.433333,0.025554,0.060889,0.149987,-0.007697,0.062212,0.247402,0.029795,0.064796,0.028657,0.019786,0.065403,0.125348
293,2.441667,0.025634,0.060997,0.150007,-0.007734,0.062162,0.247466,0.029688,0.064792,0.028683,0.019912,0.065416,0.125409
294,2.45,0.025957,0.061002,0.150193,-0.008083,0.062095,0.247895,0.029933,0.064715,0.027793,0.019706,0.065638,0.125775
295,2.458333,0.025925,0.061204,0.150058,-0.008378,0.062076,0.248132,0.030049,0.064624,0.027784,0.019513,0.065666,0.125198
296,2.466667,0.025756,0.06113,0.149936,-0.008116,0.062036,0.247785,0.029993,0.064724,0.028169,0.019665,0.065611,0.125265
297,2.475,0.025675,0.060998,0.149871,-0.008004,0.062175,0.24722,0.029907,0.064755,0.028529,0.01971,0.065476,0.125317
298,2.483333,0.025644,0.060996,0.149938,-0.008118,0.062193,0.247146,0.029805,0.064788,0.02858,0.019749,0.065432,0.125291
299,2.491667,0.025702,0.061017,0.149915,-0.00822,0.062107,0.247333,0.029754,0.064794,0.028417,0.019855,0.065529,0.125464
300,2.5,0.026019,0.061093,0.150169,-0.008643,0.062108,0.247694,0.030069,0.064661,0.027538,0.019472,0.065667,0.125613
301,2.508333,0.025818,0.061202,0.149872,-0.008745,0.062108,0.247787,0.030095,0.064655,0.027837,0.019471,0.065712,0.125105
302,2.516667,0.025765,0.061097,0.149848,-0.008458,0.062043,0.247342,0.030025,0.064741,0.028211,0.019586,0.065606,0.125234
303,2.525,0.025713,0.061003,0.149764,-0.008417,0.062197,0.246915,0.029951,0.06475,0.028483,0.019684,0.065479,0.125262
304,2.533333,0.025715,0.061021,0.149872,-0.008501,0.062173,0.246916,0.029818,0.064789,0.028512,0.019759,0.06544,0.125235
305,2.541667,0.025851,0.061023,0.149886,-0.008744,0.062079,0.247205,0.029868,0.064765,0.028046,0.019792,0.065589,0.125576
306,2.55,0.02607,0.06115,0.150067,-0.009127,0.062017,0.247573,0.03017,0.064633,0.027449,0.019392,0.065692,0.125376
307,2.558333,0.025852,0.061264,0.149762,-0.009057,0.062037,0.247501,0.030139,0.064692,0.027877,0.019499,0.06573,0.125109
308,2.566667,0.025819,0.061094,0.149763,-0.008754,0.062128,0.246885,0.030084,0.064729,0.028262,0.019589,0.065597,0.125216
309,2.575,0.025754,0.061052,0.149728,-0.008853,0.062283,0.24664,0.029985,0.064763,0.028441,0.019663,0.065512,0.125227
310,2.583333,0.025758,0.06104,0.149802,-0.008929,0.062135,0.246746,0.029839,0.064776,0.028456,0.01975,0.065456,0.125239
311,2.591667,0.026001,0.061071,0.149936,-0.009211,0.062091,0.247093,0.030026,0.06473,0.027671,0.019626,0.065684,0.125656
312,2.6,0.026,0.061196,0.149898,-0.009531,0.06212,0.247329,0.0302,0.064619,0.027499,0.019336,0.065751,0.125154
313,2.608333,0.025855,0.061204,0.149725,-0.009343,0.062107,0.24711,0.030151,0.064728,0.027901,0.019478,0.065746,0.125127
314,2.616667,0.025825,0.061115,0.149663,-0.009178,0.062105,0.246515,0.030063,0.064728,0.02827,0.019547,0.065605,0.125194
315,2.625,0.025797,0.061063,0.149699,-0.00927,0.062135,0.246418,0.029943,0.064768,0.028375,0.019628,0.065511,0.125187
316,2.633333,0.025823,0.06108,0.149708,-0.009334,0.06215,0.246531,0.029844,0.064783,0.028289,0.019732,0.065555,0.125288
317,2.641667,0.026117,0.061142,0.149959,-0.009705,0.062063,0.246919,0.030138,0.064665,0.027367,0.019433,0.065717,0.125585
318,2.65,0.025961,0.061265,0.149743,-0.009915,0.062088,0.24707,0.030227,0.064638,0.027551,0.019325,0.065798,0.12502
319,2.658333,0.025838,0.061203,0.149707,-0.009746,0.062038,0.246749,0.030167,0.064746,0.027929,0.019424,0.065768,0.125131
320,2.666667,0.025797,0.061092,0.149597,-0.0096,0.062134,0.246174,0.030084,0.064721,0.028275,0.019513,0.065592,0.125182
321,2.675,0.025824,0.061078,0.14966,-0.009652,0.062175,0.246126,0.029947,0.064774,0.028326,0.019591,0.065505,0.125166
322,2.683333,0.025904,0.061101,0.149652,-0.009839,0.062036,0.246411,0.029936,0.064762,0.027975,0.019666,0.065648,0.125393
323,2.691667,0.026161,0.061152,0.149912,-0.010261,0.061994,0.246732,0.030277,0.06462,0.0272,0.019272,0.065741,0.125379
324,2.7,0.025934,0.061319,0.149606,-0.010361,0.062033,0.246733,0.030264,0.064685,0.027594,0.019319,0.065857,0.124968
325,2.708333,0.025858,0.061187,0.149656,-0.010173,0.062059,0.24625,0.030195,0.064722,0.02798,0.019393,0.065739,0.125128
326,2.716667,0.025825,0.061096,0.14955,-0.010118,0.062257,0.245795,0.030075,0.064742,0.028276,0.019505,0.065583,0.125167
327,2.725,0.025858,0.061112,0.149624,-0.010175,0.062169,0.245872,0.029926,0.064765,0.028286,0.019581,0.065498,0.125151
328,2.733333,0.026013,0.061113,0.149663,-0.010453,0.062054,0.246159,0.030068,0.06471,0.027611,0.01961,0.065736,0.12551
329,2.741667,0.026085,0.06126,0.149702,-0.010749,0.062017,0.246348,0.030223,0.064633,0.027451,0.019311,0.065789,0.125052
330,2.75,0.025906,0.061303,0.149586,-0.010648,0.06202,0.246262,0.030164,0.064724,0.027789,0.019449,0.065749,0.125046
331,2.758333,0.025844,0.061128,0.149566,-0.010482,0.061997,0.245865,0.030041,0.064701,0.028225,0.019549,0.065565,0.125129
332,2.766667,0.025855,0.06105,0.149577,-0.010393,0.062097,0.24574,0.029922,0.064772,0.02839,0.019661,0.065463,0.125154
333,2.775,0.025833,0.061073,0.149598,-0.010377,0.062089,0.245833,0.029792,0.064775,0.028425,0.019775,0.06555,0.125137
334,2.783333,0.025995,0.061004,0.149601,-0.010539,0.061927,0.246031,0.029803,0.06473,0.028092,0.019727,0.065525,0.12524
335,2.791667,0.025977,0.061082,0.149592,-0.010538,0.06193,0.2462,0.029735,0.064694,0.028122,0.019664,0.06548,0.124975
336,2.8,0.025817,0.061042,0.14956,-0.010322,0.061957,0.246176,0.029506,0.064768,0.028386,0.019874,0.06557,0.12505
337,2.808333,0.025784,0.060988,0.149545,-0.010121,0.062004,0.246032,0.029337,0.064906,0.028658,0.01992,0.065323,0.125068
338,2.816667,0.025789,0.061009,0.149618,-0.01006,0.06203,0.246043,0.029155,0.064849,0.028834,0.01994,0.065289,0.125066
339,2.825,0.025798,0.060958,0.149579,-0.010035,0.061994,0.246107,0.029017,0.064834,0.028873,0.020066,0.065421,0.12517
340,2.833333,0.025927,0.060979,0.149611,-0.010229,0.06183,0.24638,0.029031,0.064819,0.028477,0.01992,0.065444,0.125148
341,2.841667,0.025832,0.061053,0.149578,-0.010087,0.061862,0.246529,0.028866,0.064813,0.028564,0.019993,0.065265,0.124917
342,2.85,0.025738,0.060884,0.149546,-0.009795,0.061917,0.246391,0.028597,0.064881,0.028853,0.020169,0.065147,0.124966
343,2.858333,0.025763,0.060896,0.14954,-0.009675,0.061943,0.246325,0.028447,0.064919,0.029038,0.020184,0.065105,0.124957
344,2.866667,0.025788,0.060891,0.149603,-0.009571,0.061932,0.246378,0.028272,0.064866,0.02922,0.020235,0.065041,0.124951
345,2.875,0.025784,0.060871,0.149549,-0.00959,0.06197,0.24648,0.028126,0.064899,0.029091,0.020364,0.065086,0.125121
346,2.883333,0.025937,0.060938,0.14963,-0.00964,0.061937,0.246794,0.027992,0.064809,0.028733,0.020157,0.065085,0.124947
347,2.891667,0.025796,0.060874,0.149565,-0.009317,0.061897,0.246913,0.027661,0.06487,0.028902,0.020404,0.065009,0.124867
348,2.9,0.025723,0.060766,0.14953,-0.00905,0.062019,0.246753,0.027317,0.064879,0.029166,0.020555,0.064956,0.1249
349,2.908333,0.025765,0.060735,0.149571,-0.008946,0.061945,0.246801,0.027099,0.064861,0.029335,0.020519,0.064912,0.124921
350,2.916667,0.025759,0.060796,0.149635,-0.008767,0.061901,0.246911,0.026909,0.064969,0.029554,0.020575,0.064852,0.124933
351,2.925,0.025774,0.06073,0.149563,-0.008804,0.061896,0.247171,0.0269,0.064956,0.029193,0.020523,0.064986,0.125103
352,2.933333,0.025854,0.060829,0.149627,-0.00876,0.061889,0.247527,0.026923,0.064858,0.029074,0.020424,0.064927,0.124828
353,2.941667,0.025634,0.060732,0.1496,-0.008395,0.061826,0.247607,0.026864,0.064935,0.029344,0.020737,0.064882,0.124863
354,2.95,0.025561,0.060745,0.14954,-0.008102,0.061892,0.24754,0.026852,0.06487,0.029638,0.020811,0.064825,0.124886
355,2.958333,0.025606,0.06074,0.149604,-0.007863,0.061926,0.247608,0.026907,0.064887,0.029805,0.020806,0.064783,0.124866
356,2.966667,0.025503,0.06074,0.149579,-0.007636,0.061908,0.24777,0.026889,0.064872,0.029869,0.020901,0.064769,0.124902
357,2.975,0.02557,0.060773,0.149518,-0.00768,0.061832,0.248206,0.026912,0.064891,0.029418,0.02077,0.064818,0.124915
358,2.983333,0.025594,0.060762,0.149579,-0.007549,0.061891,0.248498,0.0268,0.0648,0.029376,0.020833,0.064801,0.124677
359,2.991667,0.02541,0.060653,0.149581,-0.007084,0.061785,0.248511,0.026564,0.064834,0.029682,0.021087,0.064695,0.124769
360,3,0.025349,0.060712,0.149531,-0.006706,0.061851,0.248459,0.026432,0.064891,0.029903,0.021104,0.064692,0.124802
361,3.008333,0.025312,0.06071,0.149569,-0.006395,0.061844,0.248525,0.026292,0.064929,0.030015,0.021079,0.064648,0.124765
362,3.016667,0.025219,0.060722,0.149472,-0.006207,0.061857,0.248674,0.026098,0.064929,0.029866,0.021132,0.064672,0.124861
363,3.025,0.02543,0.060735,0.149458,-0.00623,0.061881,0.249197,0.025972,0.06484,0.029367,0.020995,0.064759,0.1247
364,3.033333,0.025419,0.060701,0.149543,-0.005948,0.061907,0.249441,0.025759,0.064831,0.029377,0.021274,0.064597,0.12456
365,3.041667,0.025322,0.06067,0.149513,-0.005321,0.061874,0.249356,0.025445,0.064901,0.029767,0.02149,0.064505,0.124667
366,3.05,0.025312,0.060729,0.149472,-0.004868,0.061797,0.249341,0.025262,0.064967,0.029988,0.021443,0.064472,0.124689
367,3.058333,0.025264,0.060721,0.149492,-0.004476,0.061903,0.249361,0.025039,0.064978,0.030064,0.021438,0.064399,0.124645
368,3.066667,0.025254,0.060748,0.149332,-0.004318,0.061837,0.24972,0.024878,0.065042,0.029683,0.021446,0.064532,0.124762
369,3.075,0.025433,0.060751,0.149382,-0.004288,0.061751,0.25034,0.02477,0.065016,0.029369,0.021291,0.064556,0.124437
370,3.083333,0.025255,0.060714,0.149488,-0.003923,0.061923,0.250374,0.024617,0.065007,0.0295,0.02157,0.064401,0.124491
371,3.091667,0.025167,0.060714,0.149435,-0.003375,0.061944,0.250142,0.024431,0.065,0.029935,0.021667,0.064352,0.12461
372,3.1,0.02518,0.060824,0.149449,-0.003059,0.062098,0.24999,0.024337,0.064996,0.030089,0.021631,0.064364,0.124629
373,3.108333,0.025107,0.060766,0.149448,-0.002786,0.062163,0.249966,0.024133,0.064952,0.030089,0.021677,0.064333,0.124605
374,3.116667,0.025202,0.060765,0.149302,-0.002832,0.062202,0.250357,0.023983,0.065007,0.029563,0.021658,0.064465,0.124656
375,3.125,0.025285,0.06078,0.149376,-0.00277,0.062003,0.250919,0.02384,0.06505,0.029353,0.021636,0.064479,0.124338
376,3.133333,0.025124,0.060797,0.14943,-0.002366,0.062089,0.25086,0.023576,0.065013,0.029595,0.021906,0.064337,0.124462
377,3.141667,0.025096,0.060809,0.149382,-0.001902,0.06224,0.250503,0.023258,0.064924,0.029926,0.021956,0.064315,0.124564
