Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
81,0.675,0.258303,0.074198,0.088816,0.262155,0.071317,0.140166,0.264925,0.065475,0.196169,0.265281,0.062073,0.209721,0.267895,0.054171,0.260417,0.26984,0.050082,0.310282
82,0.683333,0.258304,0.074169,0.088832,0.262151,0.071318,0.140166,0.264921,0.065474,0.19617,0.265277,0.062067,0.209718,0.267894,0.054168,0.260413,0.269835,0.050084,0.310282
83,0.691667,0.25831,0.074166,0.088839,0.262157,0.071315,0.140161,0.264925,0.065474,0.196164,0.26528,0.062067,0.209719,0.267895,0.054168,0.260413,0.269842,0.050087,0.310278
84,0.7,0.258308,0.074168,0.088829,0.262154,0.071316,0.140161,0.264921,0.065473,0.196169,0.265279,0.062068,0.209718,0.267892,0.054171,0.260411,0.269837,0.050084,0.310274
85,0.708333,0.258309,0.074169,0.088835,0.262153,0.071315,0.140164,0.264924,0.065471,0.196167,0.26528,0.062069,0.209717,0.267897,0.05417,0.26041,0.269839,0.050079,0.310276
86,0.716667,0.258301,0.074198,0.088809,0.262155,0.071316,0.140159,0.264919,0.065478,0.196169,0.26528,0.062064,0.209715,0.267895,0.054167,0.260412,0.269841,0.050088,0.310273
87,0.725,0.258303,0.074163,0.088833,0.262153,0.071317,0.140162,0.26492,0.065473,0.196163,0.265277,0.062061,0.209717,0.267893,0.054166,0.260409,0.269838,0.050081,0.310278
88,0.733333,0.258308,0.074168,0.088835,0.262154,0.071319,0.140166,0.264928,0.065474,0.196168,0.26528,0.062064,0.209714,0.2679,0.054169,0.260415,0.269841,0.050086,0.310276
89,0.741667,0.258301,0.074195,0.088814,0.262153,0.071317,0.140166,0.264923,0.065478,0.196177,0.265279,0.06207,0.209723,0.267892,0.054163,0.260414,0.269834,0.050081,0.310278
90,0.75,0.258304,0.074197,0.08882,0.262155,0.07132,0.140164,0.264925,0.06548,0.196177,0.26528,0.062066,0.209722,0.267897,0.05417,0.260415,0.26984,0.050082,0.310279
91,0.758333,0.258306,0.07417,0.088835,0.262153,0.071317,0.140164,0.264905,0.065487,0.19619,0.265275,0.062062,0.209721,0.267896,0.054169,0.260415,0.269838,0.050078,0.31028
92,0.766667,0.258312,0.074166,0.088833,0.262155,0.071317,0.140165,0.264921,0.065478,0.196166,0.265282,0.062067,0.209718,0.2679,0.054171,0.260415,0.26984,0.050085,0.31028
93,0.775,0.258301,0.074196,0.088811,0.262155,0.071321,0.140161,0.264925,0.065477,0.196171,0.265281,0.062064,0.209714,0.267893,0.054165,0.260413,0.269839,0.050084,0.310275
94,0.783333,0.258307,0.074162,0.088826,0.262154,0.071318,0.140162,0.264922,0.065474,0.196168,0.265283,0.062066,0.209714,0.267895,0.054167,0.260407,0.269837,0.050082,0.310276
95,0.791667,0.258309,0.074166,0.088828,0.262152,0.071313,0.14016,0.264924,0.065479,0.196167,0.265281,0.062064,0.209718,0.2679,0.054167,0.260409,0.26984,0.050079,0.310273
96,0.8,0.258308,0.074165,0.088828,0.262154,0.071314,0.140161,0.264922,0.065473,0.196169,0.265281,0.062063,0.209712,0.267895,0.054167,0.260409,0.269838,0.050082,0.310275
97,0.808333,0.258301,0.074198,0.088812,0.262157,0.071318,0.140162,0.264919,0.065478,0.196167,0.265281,0.062068,0.209716,0.267895,0.05417,0.260411,0.269842,0.05008,0.310275
98,0.816667,0.258305,0.074167,0.088832,0.262154,0.071315,0.140164,0.264922,0.065474,0.196168,0.265279,0.062065,0.209715,0.267894,0.054166,0.260411,0.269835,0.050084,0.31028
99,0.825,0.258308,0.074169,0.088838,0.262154,0.071318,0.140163,0.264926,0.065472,0.196166,0.26528,0.062066,0.209717,0.267897,0.05417,0.26041,0.26984,0.050085,0.310274
100,0.833333,0.258308,0.074167,0.088831,0.262153,0.071311,0.140164,0.264925,0.065478,0.196171,0.265281,0.062065,0.209718,0.267893,0.054165,0.260413,0.269839,0.050082,0.31028
101,0.841667,0.258308,0.074168,0.088839,0.262155,0.071322,0.140169,0.264927,0.065476,0.196175,0.265276,0.062065,0.20972,0.267898,0.054168,0.260415,0.26984,0.050087,0.310281
102,0.85,0.258309,0.074169,0.088836,0.262152,0.071321,0.140168,0.264925,0.06548,0.196172,0.26528,0.062063,0.209724,0.267896,0.054169,0.260415,0.269839,0.050084,0.310282
103,0.858333,0.258308,0.074164,0.088836,0.262154,0.071314,0.140165,0.264923,0.065475,0.19617,0.265279,0.062067,0.209717,0.267895,0.054166,0.260416,0.269838,0.050087,0.310282
104,0.866667,0.25831,0.074168,0.088838,0.262151,0.071316,0.140161,0.264922,0.065475,0.196169,0.265277,0.062066,0.209716,0.267895,0.054169,0.260414,0.269837,0.050081,0.310274
105,0.875,0.258304,0.074163,0.088833,0.26215,0.071317,0.140162,0.264918,0.065475,0.196167,0.265278,0.062065,0.20972,0.267892,0.054169,0.260413,0.269836,0.050074,0.310275
106,0.883333,0.258306,0.07417,0.088837,0.262153,0.071313,0.140163,0.264907,0.065499,0.196185,0.265282,0.062068,0.209716,0.267898,0.054168,0.260411,0.269839,0.050084,0.310279
107,0.891667,0.258307,0.074169,0.088827,0.262151,0.071317,0.140162,0.264902,0.065487,0.196184,0.265277,0.062062,0.209717,0.267892,0.054167,0.260408,0.269838,0.050081,0.310275
108,0.9,0.258306,0.074197,0.088812,0.262155,0.071316,0.140161,0.264902,0.065494,0.196182,0.265282,0.062065,0.209718,0.267898,0.054169,0.260411,0.269842,0.050086,0.310279
109,0.908333,0.258313,0.07417,0.088831,0.262155,0.071315,0.140162,0.264923,0.065476,0.19617,0.265279,0.062071,0.209715,0.267895,0.054169,0.260412,0.269838,0.050083,0.310277
110,0.916667,0.258308,0.074171,0.088834,0.262158,0.071316,0.140167,0.264927,0.06548,0.196167,0.26528,0.062068,0.209718,0.267899,0.054169,0.260413,0.269845,0.050085,0.310274
111,0.925,0.258309,0.074167,0.088837,0.262155,0.071318,0.140163,0.264926,0.065474,0.196165,0.265284,0.062066,0.20972,0.267898,0.054171,0.260414,0.269842,0.050085,0.310276
112,0.933333,0.258311,0.074168,0.088837,0.262156,0.071318,0.140167,0.264924,0.065472,0.196171,0.265283,0.062064,0.209722,0.267898,0.054171,0.260414,0.269839,0.050085,0.310279
113,0.941667,0.258308,0.074169,0.088838,0.262155,0.071313,0.140165,0.264924,0.065474,0.19617,0.265282,0.062067,0.209719,0.2679,0.054171,0.260415,0.269839,0.050086,0.310277
114,0.95,0.2583,0.074195,0.088814,0.262155,0.071314,0.140167,0.264919,0.065473,0.19617,0.265281,0.062068,0.20972,0.267897,0.054167,0.260416,0.269839,0.050082,0.310277
115,0.958333,0.25831,0.074171,0.088837,0.262154,0.07132,0.140164,0.264924,0.065482,0.196172,0.265281,0.062064,0.209717,0.267894,0.054173,0.260415,0.269842,0.050089,0.310277
116,0.966667,0.258306,0.074165,0.08883,0.262153,0.071319,0.140165,0.264923,0.06548,0.19617,0.265279,0.062066,0.20972,0.267893,0.054169,0.260412,0.269837,0.050081,0.310279
117,0.975,0.258298,0.074201,0.08881,0.262154,0.07132,0.140164,0.264923,0.065471,0.196168,0.26528,0.062064,0.209712,0.267898,0.054168,0.260413,0.269841,0.050085,0.310279
118,0.983333,0.258305,0.074167,0.088832,0.262152,0.071316,0.140161,0.264922,0.065473,0.196168,0.265278,0.062068,0.209717,0.267893,0.054166,0.260411,0.269837,0.050082,0.310276
119,0.991667,0.258309,0.074167,0.088833,0.262153,0.071318,0.140162,0.264924,0.065474,0.196168,0.265283,0.062068,0.209718,0.267895,0.054168,0.260412,0.26984,0.050081,0.31028
120,1,0.258307,0.074172,0.088833,0.262153,0.071319,0.140165,0.264924,0.06548,0.196167,0.265276,0.062073,0.209715,0.267896,0.054175,0.260412,0.269839,0.05008,0.310272
121,1.008333,0.258307,0.074171,0.088837,0.262151,0.071319,0.140165,0.26492,0.065474,0.196172,0.265275,0.062067,0.20972,0.267894,0.05417,0.260415,0.269837,0.050082,0.310279
122,1.016667,0.25831,0.074174,0.088838,0.262156,0.071316,0.140168,0.264906,0.06549,0.196185,0.265284,0.062068,0.20972,0.267899,0.054172,0.260414,0.269837,0.050083,0.310277
123,1.025,0.258308,0.074169,0.088836,0.262154,0.071317,0.140167,0.2649,0.065487,0.196188,0.26528,0.062066,0.209719,0.267894,0.054168,0.260414,0.269839,0.050083,0.310279
124,1.033333,0.258307,0.074173,0.088837,0.262154,0.071319,0.140166,0.264922,0.06548,0.19617,0.26528,0.06207,0.209719,0.267897,0.054172,0.260415,0.269841,0.050088,0.310282
125,1.041667,0.258302,0.074196,0.088813,0.262153,0.071318,0.140168,0.264922,0.065479,0.196173,0.265279,0.062064,0.209723,0.267892,0.054171,0.260414,0.269839,0.050086,0.31028
126,1.05,0.258311,0.074169,0.088836,0.262156,0.07132,0.140168,0.264924,0.065476,0.196166,0.265277,0.062068,0.209717,0.267897,0.05417,0.260415,0.269841,0.050086,0.31028
127,1.058333,0.258309,0.074167,0.088833,0.262154,0.071318,0.140165,0.264918,0.065472,0.19617,0.265278,0.062075,0.209718,0.267893,0.054169,0.260415,0.269837,0.050088,0.31028
128,1.066667,0.258308,0.074168,0.088834,0.262155,0.071315,0.140161,0.264921,0.065476,0.19617,0.265281,0.062063,0.209717,0.267898,0.054165,0.26041,0.269841,0.050079,0.310276
129,1.075,0.25831,0.074169,0.088834,0.262155,0.071319,0.14016,0.264923,0.065478,0.196168,0.265282,0.062071,0.209716,0.267894,0.05417,0.26041,0.26984,0.050084,0.310274
