Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
112,0.933333,0.037775,0.024227,0.05594,0.034151,0.023325,0.104139,0.03642,0.023785,0.155409,0.037517,0.025952,0.17164,0.036572,0.025145,0.219713,0.035434,0.024965,0.268001
113,0.941667,0.037774,0.024227,0.055937,0.034148,0.023314,0.104134,0.03641,0.02377,0.155399,0.037518,0.025948,0.171639,0.036577,0.025144,0.219706,0.035431,0.024961,0.267994
114,0.95,0.037771,0.02423,0.055942,0.034148,0.023321,0.104138,0.036414,0.023782,0.155408,0.037458,0.025877,0.17167,0.036567,0.025146,0.219709,0.035432,0.024969,0.268002
115,0.958333,0.03777,0.024221,0.055936,0.034152,0.02332,0.104135,0.036415,0.023776,0.155408,0.037521,0.025953,0.171638,0.036571,0.025139,0.219712,0.035432,0.024961,0.267999
116,0.966667,0.037772,0.02423,0.055938,0.034146,0.023321,0.104135,0.036413,0.023778,0.155401,0.037522,0.025954,0.171642,0.036571,0.025148,0.219712,0.035428,0.024963,0.268001
117,0.975,0.037767,0.024219,0.055934,0.03415,0.023324,0.104132,0.036414,0.02378,0.155406,0.037462,0.025877,0.171667,0.036574,0.02514,0.219712,0.035429,0.024969,0.268
118,0.983333,0.037771,0.024226,0.055938,0.034151,0.023321,0.104132,0.036416,0.023776,0.155406,0.037459,0.025872,0.171669,0.036572,0.025141,0.219708,0.035431,0.024964,0.267998
119,0.991667,0.037771,0.024224,0.055934,0.034146,0.023322,0.104132,0.036412,0.023776,0.155404,0.037464,0.025889,0.17167,0.036568,0.02515,0.219708,0.03543,0.024964,0.267996
120,1,0.037773,0.024223,0.055938,0.03415,0.023319,0.104138,0.036416,0.023777,0.155405,0.037461,0.025875,0.17167,0.036577,0.025145,0.21971,0.035433,0.024962,0.268
121,1.008333,0.037767,0.024222,0.055938,0.034148,0.02332,0.104137,0.036413,0.023775,0.155405,0.03746,0.025879,0.171674,0.036571,0.025147,0.21971,0.035429,0.024965,0.267999
122,1.016667,0.037771,0.024228,0.055937,0.034147,0.023315,0.104134,0.036413,0.023776,0.155409,0.037517,0.02595,0.171642,0.036575,0.025143,0.219706,0.035432,0.02496,0.267997
123,1.025,0.037768,0.024224,0.055936,0.034151,0.023324,0.104137,0.036411,0.023778,0.155405,0.037458,0.025879,0.171673,0.036571,0.025148,0.219713,0.035428,0.024962,0.267999
124,1.033333,0.037767,0.024224,0.055937,0.034149,0.023318,0.104133,0.036411,0.023787,0.155412,0.037526,0.025955,0.171644,0.036573,0.025139,0.219706,0.035426,0.024964,0.268
125,1.041667,0.037772,0.024229,0.05594,0.034148,0.023322,0.104138,0.036416,0.023782,0.155404,0.037459,0.02588,0.171674,0.03657,0.025144,0.219711,0.035432,0.024966,0.268002
126,1.05,0.037764,0.024223,0.055936,0.034146,0.023319,0.104133,0.036412,0.023778,0.155413,0.037519,0.025951,0.171642,0.036574,0.025147,0.21971,0.03543,0.024959,0.267998
127,1.058333,0.03777,0.024229,0.055939,0.034149,0.023326,0.104137,0.036414,0.023774,0.155408,0.037462,0.025878,0.17167,0.036572,0.02514,0.21971,0.035429,0.024965,0.267995
128,1.066667,0.037766,0.02422,0.055935,0.034146,0.023321,0.104139,0.036408,0.023777,0.155406,0.037515,0.025947,0.171637,0.036568,0.025144,0.219712,0.03543,0.024965,0.267998
129,1.075,0.03777,0.024224,0.055938,0.034148,0.023316,0.104131,0.036414,0.023776,0.155405,0.037523,0.025956,0.171641,0.036574,0.02514,0.219708,0.035431,0.024958,0.268
130,1.083333,0.037767,0.02422,0.055939,0.034149,0.023327,0.104136,0.036413,0.02378,0.155409,0.037514,0.025951,0.171643,0.03657,0.025142,0.219714,0.035432,0.024967,0.267997
131,1.091667,0.03777,0.024222,0.055942,0.034151,0.023319,0.104136,0.036415,0.023773,0.155403,0.037465,0.025879,0.171671,0.036531,0.025072,0.219732,0.035431,0.024961,0.267995
132,1.1,0.037772,0.024225,0.055942,0.034151,0.023327,0.104139,0.036415,0.023777,0.155403,0.037522,0.025955,0.171641,0.036572,0.02515,0.219712,0.035433,0.024966,0.268002
133,1.108333,0.037771,0.02422,0.055936,0.034152,0.023317,0.104136,0.03641,0.023781,0.155403,0.037524,0.025955,0.171642,0.036574,0.025143,0.219706,0.035431,0.024963,0.267996
134,1.116667,0.037767,0.024226,0.055942,0.034151,0.023324,0.104139,0.036416,0.023779,0.155405,0.037459,0.025875,0.171674,0.036575,0.025146,0.219714,0.03543,0.024968,0.268004
135,1.125,0.03777,0.024226,0.055935,0.03415,0.02332,0.104135,0.036412,0.023775,0.155406,0.037517,0.025945,0.171641,0.036574,0.02514,0.219708,0.03543,0.024963,0.267998
136,1.133333,0.03777,0.024232,0.055941,0.03415,0.023328,0.104133,0.036411,0.023782,0.155408,0.037457,0.025877,0.171674,0.036576,0.025144,0.219706,0.035432,0.024966,0.267999
137,1.141667,0.037767,0.024222,0.055939,0.03415,0.023321,0.104134,0.036412,0.023779,0.155405,0.037465,0.025882,0.171667,0.036572,0.025143,0.219706,0.035428,0.024962,0.268
