Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
112,0.933333,0.240038,0.083329,0.034186,0.242490,0.080746,0.085030,0.243971,0.078541,0.140847,0.243702,0.076349,0.154565,0.243906,0.072335,0.205707,0.243307,0.069917,0.256220
113,0.941667,0.240036,0.083329,0.034184,0.242495,0.080749,0.085027,0.243990,0.078563,0.140852,0.243703,0.076349,0.154565,0.243905,0.072334,0.205705,0.243314,0.069911,0.256226
114,0.950000,0.240032,0.083322,0.034185,0.242487,0.080742,0.085023,0.243982,0.078567,0.140854,0.243698,0.076353,0.154564,0.243904,0.072332,0.205702,0.243308,0.069920,0.256223
115,0.958333,0.240031,0.083337,0.034180,0.242493,0.080748,0.085025,0.243970,0.078538,0.140843,0.243700,0.076353,0.154560,0.243906,0.072330,0.205703,0.243309,0.069916,0.256217
116,0.966667,0.240032,0.083320,0.034176,0.242486,0.080743,0.085017,0.243971,0.078535,0.140837,0.243702,0.076347,0.154557,0.243903,0.072326,0.205699,0.243307,0.069911,0.256215
117,0.975000,0.240045,0.083516,0.034180,0.242491,0.080742,0.085016,0.243970,0.078533,0.140838,0.243702,0.076348,0.154560,0.243906,0.072331,0.205694,0.243311,0.069911,0.256213
118,0.983333,0.240037,0.083325,0.034175,0.242497,0.080744,0.085012,0.243992,0.078573,0.140843,0.243704,0.076351,0.154557,0.243905,0.072328,0.205698,0.243313,0.069916,0.256213
119,0.991667,0.240044,0.083513,0.034178,0.242491,0.080746,0.085013,0.243990,0.078565,0.140843,0.243702,0.076341,0.154556,0.243908,0.072328,0.205696,0.243314,0.069913,0.256214
120,1.000000,0.240049,0.083524,0.034176,0.242497,0.080751,0.085015,0.243978,0.078538,0.140843,0.243708,0.076351,0.154556,0.243912,0.072335,0.205698,0.243315,0.069917,0.256214
121,1.008333,0.240036,0.083327,0.034180,0.242496,0.080749,0.085021,0.243987,0.078570,0.140845,0.243704,0.076352,0.154563,0.243907,0.072333,0.205703,0.243313,0.069916,0.256215
122,1.016667,0.240048,0.083519,0.034180,0.242498,0.080740,0.085020,0.243976,0.078529,0.140840,0.243705,0.076350,0.154559,0.243907,0.072332,0.205699,0.243311,0.069910,0.256214
123,1.025000,0.240038,0.083325,0.034179,0.242492,0.080753,0.085019,0.243972,0.078542,0.140843,0.243702,0.076351,0.154560,0.243909,0.072334,0.205700,0.243309,0.069917,0.256216
124,1.033333,0.240042,0.083520,0.034183,0.242492,0.080744,0.085022,0.243987,0.078567,0.140848,0.243706,0.076348,0.154562,0.243903,0.072328,0.205704,0.243312,0.069915,0.256219
125,1.041667,0.240033,0.083325,0.034183,0.242490,0.080749,0.085023,0.243969,0.078536,0.140841,0.243705,0.076350,0.154561,0.243906,0.072333,0.205702,0.243309,0.069918,0.256215
126,1.050000,0.240029,0.083325,0.034180,0.242492,0.080749,0.085019,0.243985,0.078562,0.140849,0.243702,0.076349,0.154556,0.243905,0.072332,0.205698,0.243307,0.069914,0.256217
127,1.058333,0.240035,0.083324,0.034179,0.242490,0.080744,0.085018,0.243990,0.078565,0.140846,0.243702,0.076344,0.154557,0.243907,0.072334,0.205702,0.243314,0.069912,0.256217
128,1.066667,0.240032,0.083325,0.034178,0.242490,0.080749,0.085017,0.243985,0.078566,0.140843,0.243700,0.076349,0.154559,0.243907,0.072327,0.205698,0.243308,0.069914,0.256216
129,1.075000,0.240032,0.083326,0.034182,0.242490,0.080745,0.085017,0.243989,0.078569,0.140849,0.243698,0.076351,0.154563,0.243904,0.072332,0.205697,0.243309,0.069915,0.256218
130,1.083333,0.240034,0.083325,0.034184,0.242489,0.080749,0.085019,0.243968,0.078539,0.140844,0.243704,0.076348,0.154562,0.243903,0.072331,0.205699,0.243309,0.069919,0.256221
131,1.091667,0.240026,0.083322,0.034185,0.242489,0.080746,0.085020,0.243966,0.078532,0.140846,0.243698,0.076350,0.154564,0.243904,0.072331,0.205706,0.243307,0.069912,0.256217
132,1.100000,0.240033,0.083325,0.034187,0.242492,0.080749,0.085025,0.243970,0.078538,0.140846,0.243701,0.076348,0.154567,0.243904,0.072334,0.205704,0.243308,0.069914,0.256221
133,1.108333,0.240015,0.083532,0.034153,0.242488,0.080745,0.085021,0.243985,0.078566,0.140854,0.243701,0.076351,0.154565,0.243902,0.072332,0.205705,0.243307,0.069912,0.256219
134,1.116667,0.240041,0.083318,0.034184,0.242493,0.080749,0.085025,0.243987,0.078568,0.140851,0.243701,0.076348,0.154564,0.243909,0.072333,0.205705,0.243313,0.069917,0.256224
135,1.125000,0.240035,0.083323,0.034183,0.242494,0.080746,0.085022,0.243986,0.078568,0.140853,0.243703,0.076351,0.154565,0.243907,0.072331,0.205705,0.243314,0.069916,0.256224
136,1.133333,0.240036,0.083314,0.034187,0.242495,0.080746,0.085025,0.243974,0.078536,0.140845,0.243705,0.076349,0.154563,0.243909,0.072333,0.205701,0.243309,0.069914,0.256220
