Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
119,0.991667,0.045850,0.037190,0.187030,0.047906,0.038651,0.067840,0.043910,0.035904,0.231328,0.048579,0.039242,0.163264,0.047003,0.039342,0.112226,0.047877,0.036814,0.274462,,,
120,1.000000,0.045853,0.037187,0.187030,0.047903,0.038640,0.067839,0.043912,0.035905,0.231332,0.048579,0.039243,0.163264,0.047002,0.039340,0.112227,0.047883,0.036833,0.274468,,,
121,1.008333,0.045853,0.037184,0.187028,0.047911,0.038643,0.067837,0.043909,0.035903,0.231325,0.048579,0.039241,0.163260,0.047007,0.039336,0.112223,0.047885,0.036830,0.274460,,,
122,1.016667,0.045856,0.037191,0.187024,0.047905,0.038637,0.067836,0.043909,0.035896,0.231321,0.048577,0.039241,0.163259,0.047002,0.039337,0.112224,0.047878,0.036813,0.274452,,,
123,1.025000,0.045855,0.037183,0.187017,0.047904,0.038649,0.067831,0.043914,0.035905,0.231320,0.048576,0.039234,0.163254,0.047006,0.039336,0.112214,0.047877,0.036808,0.274449,,,
124,1.033333,0.045855,0.037191,0.187023,0.047903,0.038640,0.067836,0.043906,0.035901,0.231319,0.048574,0.039236,0.163252,0.046999,0.039335,0.112214,0.047875,0.036814,0.274453,,,
125,1.041667,0.045851,0.037184,0.187024,0.047902,0.038951,0.067752,0.043910,0.035903,0.231322,0.048573,0.039238,0.163253,0.047000,0.039341,0.112215,0.047877,0.036802,0.274446,,,
126,1.050000,0.045850,0.037185,0.187018,0.047898,0.038643,0.067834,0.043908,0.035897,0.231324,0.048574,0.039242,0.163257,0.046999,0.039331,0.112219,0.047872,0.036812,0.274453,,,
127,1.058333,0.045848,0.037183,0.187025,0.047901,0.038642,0.067836,0.043906,0.035902,0.231323,0.048570,0.039235,0.163256,0.047003,0.039335,0.112217,0.047870,0.036806,0.274447,,,
128,1.066667,0.045854,0.037189,0.187028,0.047905,0.038637,0.067840,0.043910,0.035901,0.231328,0.048576,0.039243,0.163265,0.047004,0.039340,0.112223,0.047873,0.036818,0.274459,,,
129,1.075000,0.045853,0.037187,0.187027,0.047905,0.038638,0.067835,0.043913,0.035901,0.231326,0.048576,0.039236,0.163256,0.047003,0.039337,0.112227,0.047879,0.036821,0.274459,,,
130,1.083333,0.045849,0.037184,0.187026,0.047900,0.038641,0.067834,0.043912,0.035905,0.231323,0.048577,0.039239,0.163265,0.046999,0.039333,0.112224,0.047878,0.036818,0.274459,,,
