Format Version,1.21,Take Name,I2R_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 01.09.12.210 PM,Total Frames in Take,268,Total Exported Frames,268,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:204,Unlabeled:204,Unlabeled:204,Unlabeled:207,Unlabeled:207,Unlabeled:207,Unlabeled:211,Unlabeled:211,Unlabeled:211
,,"8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CF","8392B20CF49E3570CF","8392B20CF49E3570CF","8392B20CF49E3570D3","8392B20CF49E3570D3","8392B20CF49E3570D3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
198,1.650000,-0.145837,0.026483,0.095214,-0.092292,0.024541,0.175006,-0.140144,0.024951,0.149795
199,1.658333,-0.145843,0.026485,0.095220,-0.092292,0.024544,0.175008,-0.140142,0.024951,0.149796
200,1.666667,-0.145844,0.026485,0.095215,-0.092293,0.024539,0.175013,-0.140146,0.024953,0.149794
201,1.675000,-0.145845,0.026488,0.095216,-0.092295,0.024544,0.175015,-0.140141,0.024956,0.149791
202,1.683333,-0.145845,0.026485,0.095215,-0.092298,0.024538,0.175017,-0.140143,0.024954,0.149794
203,1.691667,-0.145848,0.026490,0.095224,-0.092297,0.024545,0.175019,-0.140142,0.024956,0.149794
204,1.700000,-0.145846,0.026484,0.095220,-0.092301,0.024542,0.175024,-0.140142,0.024952,0.149793
205,1.708333,-0.145846,0.026489,0.095218,-0.092300,0.024543,0.175030,-0.140137,0.024956,0.149792
206,1.716667,-0.145849,0.026483,0.095222,-0.092301,0.024543,0.175030,-0.140137,0.024953,0.149794
207,1.725000,-0.145851,0.026484,0.095217,-0.092300,0.024546,0.175031,-0.140137,0.024955,0.149792
208,1.733333,-0.145853,0.026482,0.095215,-0.092303,0.024542,0.175032,-0.140140,0.024954,0.149790
209,1.741667,-0.145856,0.026484,0.095217,-0.092301,0.024542,0.175032,-0.140139,0.024955,0.149791
210,1.750000,-0.145854,0.026486,0.095220,-0.092307,0.024548,0.175037,-0.140140,0.024958,0.149791
211,1.758333,-0.145854,0.026485,0.095221,-0.092307,0.024546,0.175039,-0.140139,0.024953,0.149790
212,1.766667,-0.145856,0.026482,0.095218,-0.092309,0.024546,0.175041,-0.140137,0.024955,0.149793
213,1.775000,-0.145857,0.026486,0.095217,-0.092312,0.024539,0.175041,-0.140133,0.024961,0.149793
