Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
86,0.716667,0.038644,0.036728,0.188384,0.043641,0.040552,0.069767,0.035380,0.034673,0.232246,0.038308,0.037781,0.274722,0.044026,0.039553,0.165017,0.045018,0.039960,0.113957
87,0.725000,0.038647,0.036722,0.188386,0.043648,0.040551,0.069767,0.035377,0.034670,0.232248,0.038312,0.037776,0.274723,0.044029,0.039568,0.165022,0.045021,0.039951,0.113956
88,0.733333,0.038647,0.036728,0.188388,0.043647,0.040553,0.069765,0.035379,0.034681,0.232245,0.038315,0.037779,0.274726,0.044024,0.039558,0.165018,0.045022,0.039955,0.113954
89,0.741667,0.038650,0.036730,0.188383,0.043647,0.040551,0.069763,0.035376,0.034674,0.232243,0.038318,0.037774,0.274722,0.044023,0.039562,0.165013,0.045019,0.039955,0.113957
90,0.750000,0.038651,0.036722,0.188383,0.043654,0.040550,0.069767,0.035379,0.034671,0.232244,0.038314,0.037778,0.274717,0.044028,0.039567,0.165012,0.045022,0.039952,0.113947
91,0.758333,0.038651,0.036728,0.188382,0.043652,0.040553,0.069761,0.035381,0.034672,0.232241,0.038315,0.037778,0.274718,0.044028,0.039561,0.165011,0.045022,0.039961,0.113947
92,0.766667,0.038652,0.036724,0.188383,0.043652,0.040546,0.069759,0.035381,0.034672,0.232240,0.038316,0.037782,0.274717,0.044035,0.039564,0.165011,0.045025,0.039953,0.113945
93,0.775000,0.038648,0.036725,0.188382,0.043650,0.040547,0.069761,0.035380,0.034672,0.232241,0.038315,0.037781,0.274721,0.044028,0.039556,0.165010,0.045019,0.039961,0.113951
94,0.783333,0.038648,0.036726,0.188383,0.043655,0.040544,0.069763,0.035382,0.034679,0.232243,0.038315,0.037784,0.274720,0.044026,0.039564,0.165014,0.045022,0.039956,0.113958
95,0.791667,0.038652,0.036728,0.188387,0.043655,0.040550,0.069766,0.035380,0.034674,0.232245,0.038314,0.037777,0.274722,0.044027,0.039566,0.165016,0.045022,0.039958,0.113953
96,0.800000,0.038645,0.036723,0.188384,0.043649,0.040548,0.069763,0.035383,0.034677,0.232242,0.038314,0.037781,0.274724,0.044029,0.039564,0.165018,0.045021,0.039950,0.113951
97,0.808333,0.038651,0.036727,0.188386,0.043643,0.040543,0.069762,0.035377,0.034673,0.232246,0.038310,0.037776,0.274725,0.044026,0.039558,0.165015,0.045019,0.039953,0.113951
98,0.816667,0.038646,0.036724,0.188381,0.043647,0.040551,0.069764,0.035379,0.034674,0.232243,0.038311,0.037783,0.274721,0.044025,0.039559,0.165014,0.045019,0.039947,0.113947
99,0.825000,0.038644,0.036725,0.188380,0.043646,0.040549,0.069758,0.035377,0.034675,0.232242,0.038307,0.037768,0.274718,0.044024,0.039555,0.165017,0.045016,0.039951,0.113948
100,0.833333,0.038648,0.036763,0.188399,0.043645,0.040547,0.069762,0.035376,0.034670,0.232236,0.038310,0.037778,0.274721,0.044026,0.039560,0.165013,0.045019,0.039952,0.113952
101,0.841667,0.038647,0.036724,0.188380,0.043650,0.040550,0.069761,0.035374,0.034672,0.232243,0.038315,0.037780,0.274724,0.044148,0.039632,0.164864,0.045022,0.039947,0.113953
102,0.850000,0.038652,0.036729,0.188380,0.043648,0.040543,0.069761,0.035379,0.034671,0.232243,0.038309,0.037779,0.274720,0.044023,0.039554,0.165011,0.045017,0.039960,0.113950
103,0.858333,0.038650,0.036728,0.188383,0.043647,0.040548,0.069763,0.035382,0.034678,0.232243,0.038316,0.037789,0.274722,0.044030,0.039560,0.165010,0.045019,0.039956,0.113951
104,0.866667,0.038648,0.036725,0.188381,0.043647,0.040545,0.069762,0.035380,0.034674,0.232243,0.038316,0.037785,0.274730,0.044024,0.039560,0.165015,0.045023,0.039954,0.113949
105,0.875000,0.038648,0.036727,0.188381,0.043652,0.040550,0.069763,0.035379,0.034673,0.232241,0.038318,0.037783,0.274724,0.044029,0.039562,0.165014,0.045031,0.039944,0.113954
106,0.883333,0.038650,0.036730,0.188383,0.043651,0.040547,0.069768,0.035380,0.034681,0.232247,0.038315,0.037781,0.274723,0.044028,0.039562,0.165021,0.045022,0.039954,0.113948
107,0.891667,0.038649,0.036723,0.188385,0.043651,0.040548,0.069767,0.035382,0.034681,0.232246,0.038313,0.037781,0.274725,0.044027,0.039561,0.165018,0.045025,0.039944,0.113948
108,0.900000,0.038648,0.036726,0.188385,0.043650,0.040546,0.069764,0.035380,0.034671,0.232247,0.038317,0.037783,0.274725,0.044030,0.039555,0.165015,0.045024,0.039954,0.113954
109,0.908333,0.038649,0.036722,0.188381,0.043650,0.040547,0.069767,0.035378,0.034672,0.232246,0.038314,0.037783,0.274724,0.044026,0.039557,0.165014,0.045018,0.039960,0.113955
